real,pred
"[0.0, 0.0, 0.0008517310737721, 0.0068327538704824, 0.0228105847676735, 0.0466827703189553, 0.0777918925976296, 0.1118995406980356, 0.1383411956670355, 0.1507582421119416, 0.1521167998845523, 0.1349145521333937, 0.0924880839333716, 0.0452502674571612, 0.0153861775444665, 0.0038754079415284]","[0.0030341462697833776, 0.0053390022367239, 0.009218623861670494, 0.015642765909433365, 0.027710793539881706, 0.04629623144865036, 0.07160443812608719, 0.10153432190418243, 0.12207423895597458, 0.14070245623588562, 0.15121124684810638, 0.1355462223291397, 0.0948251485824585, 0.04456343129277229, 0.020208735018968582, 0.010488233529031277]"
"[0.0, 0.0, 0.0033200867119847, 0.0154650486635822, 0.0391236582016706, 0.0668938276380178, 0.095927892812389, 0.1226618616973163, 0.1396761309122317, 0.144348399936689, 0.1412308963111217, 0.1194071740502299, 0.0724722616135717, 0.0284687044390322, 0.0080602800093658, 0.0029437770027967]","[0.0030334529001265764, 0.005833237431943417, 0.010826879180967808, 0.01842409372329712, 0.03228653594851494, 0.0516066774725914, 0.0773451179265976, 0.10522773116827011, 0.12278694659471512, 0.13922473788261414, 0.14687441289424896, 0.13101667165756226, 0.08977274596691132, 0.04003993049263954, 0.0170492734760046, 0.008651550859212875]"
"[0.0, 0.0, 0.0077256457330407, 0.0285458694302672, 0.0604810397678234, 0.0902734554534547, 0.1148633641290142, 0.13280411348921, 0.1392508124375029, 0.1346924449432136, 0.1238840930475805, 0.0964548564257215, 0.0508552577781986, 0.0155648255930667, 0.0031116220751022, 0.001492599696803]","[0.004610111936926842, 0.010548827238380909, 0.021654631942510605, 0.03676290437579155, 0.056374289095401764, 0.07657737284898758, 0.09971051663160324, 0.1173810213804245, 0.12430298328399658, 0.13017231225967407, 0.12666890025138855, 0.10106001794338226, 0.05921725928783417, 0.02211102843284607, 0.008433832786977291, 0.004414037801325321]"
"[0.0010101154517737, 0.004157668078826, 0.0193991554427089, 0.0495388656888992, 0.0859806278755333, 0.1124959361182684, 0.1291674189145426, 0.1374261222556336, 0.1342839884284286, 0.1207829395465869, 0.1009067815303978, 0.0683244734423888, 0.0297745960861954, 0.0063595511861098, 0.0003917599537063, 0.0]","[0.007231396622955799, 0.01800459250807762, 0.037435535341501236, 0.05987728014588356, 0.08151893317699432, 0.09739068895578384, 0.11536244302988052, 0.12329190224409103, 0.12013065814971924, 0.11521483957767487, 0.10175274312496185, 0.06985292583703995, 0.03417615592479706, 0.01170177012681961, 0.0044652195647358894, 0.002592918463051319]"
"[0.0048929576085629, 0.019047785426414, 0.046988236247705, 0.0813526934599794, 0.1117782125791779, 0.1286910132171373, 0.1338299069105772, 0.1302758544844286, 0.1182043788941301, 0.0980864958634086, 0.0717779067821283, 0.0405159451054721, 0.0132263278590084, 0.0013322855618695, 0.0, 0.0]","[0.014719205908477306, 0.0366545207798481, 0.0689401626586914, 0.09649708867073059, 0.11163104325532913, 0.11894919723272324, 0.12417403608560562, 0.12039920687675476, 0.10693375021219254, 0.0855107232928276, 0.06049228832125664, 0.03347773104906082, 0.01353580690920353, 0.004569857846945524, 0.002039471874013543, 0.001475894940085709]"
"[0.015424161496867, 0.0461006540009073, 0.0848748188947307, 0.1145547906272617, 0.1317181997204639, 0.1358778530955602, 0.1300882391775941, 0.1157927174317851, 0.0939238714192924, 0.0676068905813087, 0.0410267941802024, 0.0186028973211049, 0.004408112052921, 0.0, 0.0, 0.0]","[0.026915084570646286, 0.06301748007535934, 0.10520310699939728, 0.1281793862581253, 0.13359691202640533, 0.13228639960289001, 0.12511074542999268, 0.10967063158750534, 0.08230441063642502, 0.05001411959528923, 0.02482772059738636, 0.011001144535839558, 0.004059487488120794, 0.0016932276776060462, 0.001080931513570249, 0.0010392471449449658]"
"[0.0395769630070086, 0.0808782205208565, 0.1196318811256348, 0.1368751582307928, 0.1413865391362974, 0.1352140841102035, 0.1211437166137389, 0.0974220484003188, 0.0666317504100786, 0.0375805199446553, 0.0171416207115293, 0.0056648613526266, 0.0008526364362585, 0.0, 0.0, 0.0]","[0.04105490446090698, 0.08755674958229065, 0.1309330314397812, 0.14669428765773773, 0.14156430959701538, 0.1345030665397644, 0.11996499449014664, 0.09475543349981308, 0.05868218466639519, 0.02688373252749443, 0.009642409160733223, 0.003761045867577195, 0.001466361223720014, 0.0008155156974680722, 0.0007756439736112952, 0.0009463621536269784]"
"[0.069992021312573, 0.109319117670001, 0.1382506760481721, 0.1426003737123596, 0.1396947367918253, 0.1279101319963219, 0.1100668762408412, 0.0833421872074172, 0.0509743826441544, 0.0216710823180164, 0.0056032980949782, 0.0005751159633392, 0.0, 0.0, 0.0, 0.0]","[0.06896509975194931, 0.1253398060798645, 0.1696241945028305, 0.17149996757507324, 0.1514534205198288, 0.129366934299469, 0.09774510562419891, 0.057056475430727005, 0.02033400908112526, 0.004922517575323582, 0.0009375911904498935, 0.0003381317656021565, 0.00022192190226633102, 0.00028126154211349785, 0.0006927662761881948, 0.0012208219850435853]"
"[0.0923176249683768, 0.1247101933836177, 0.1445051304609603, 0.1410536027907397, 0.1323455000697257, 0.1151062933791405, 0.0961983298345356, 0.0741581329807195, 0.047189020350549, 0.0205033534573203, 0.0068578765763648, 0.0036019021179569, 0.0014530396299926, 0.0, 0.0, 0.0]","[0.09824131429195404, 0.1488286405801773, 0.18064138293266296, 0.17065249383449554, 0.1426939070224762, 0.11755675077438354, 0.08294284343719482, 0.040328361093997955, 0.011346276849508286, 0.002384745515882969, 0.00045853486517444253, 0.00019274490477982908, 0.0001752746175043285, 0.00029517163056880236, 0.001050156424753368, 0.00221140100620687]"
"[0.1083851277073071, 0.1387743848236105, 0.1511981113440743, 0.1370254575304885, 0.1193827980848883, 0.0972081802870177, 0.0786576939422395, 0.0619290978300348, 0.0424564406352702, 0.0236792982201875, 0.0150840872529011, 0.0112120437664934, 0.0046335473257485, 0.0017419212621346, 0.0035193863980997, 0.0051124235895035]","[0.10993967950344086, 0.1533433049917221, 0.1739693582057953, 0.15976521372795105, 0.13562951982021332, 0.11379489302635193, 0.08358632773160934, 0.044746607542037964, 0.01495365146547556, 0.0039374129846692085, 0.0009627563995309174, 0.00045232317643240094, 0.00035983900306746364, 0.0004708970955107361, 0.001337982015684247, 0.002750271698459983]"
"[0.1240987366396479, 0.1541301336748452, 0.1584323156124199, 0.1300444740982893, 0.1018146943628248, 0.0765902087160145, 0.0595972818250099, 0.0467714316973397, 0.0359423340465021, 0.0287672523413007, 0.0262949257088628, 0.0200507580096129, 0.0089723391646781, 0.0043674231237049, 0.0089235117068656, 0.0152021792720809]","[0.12379828095436096, 0.16147030889987946, 0.17348335683345795, 0.152374267578125, 0.1279142051935196, 0.10558171570301056, 0.07763693481683731, 0.04482417553663254, 0.017502540722489357, 0.00587368942797184, 0.0019341969164088368, 0.000997708411887288, 0.000744838616810739, 0.0007702924776822329, 0.0017610827926546335, 0.0033324542455375195]"
"[0.1455426520162349, 0.172628253123356, 0.1677729977416369, 0.125708488786006, 0.0877533246987649, 0.0613011448722514, 0.0477791389768427, 0.0382158250200731, 0.0316199562687956, 0.0289312511828154, 0.027869817502742, 0.0208902805767528, 0.0096112217067938, 0.0044295470538046, 0.0101453079363035, 0.0198007925368259]","[0.14519834518432617, 0.18082155287265778, 0.1839449405670166, 0.15180638432502747, 0.11820606142282486, 0.09071707725524902, 0.061827074736356735, 0.03443329781293869, 0.01375382300466299, 0.005460387095808983, 0.002338680438697338, 0.001449388568289578, 0.0012566078221425414, 0.0012255895417183638, 0.0026809729170054197, 0.0048798262141644955]"
"[0.1768450684628154, 0.1936079423364806, 0.1758757736815463, 0.1236845595414724, 0.0814540616566679, 0.0561402868362742, 0.0442145611472627, 0.0337820406320118, 0.0253684947372387, 0.0196106913616397, 0.0162301152339876, 0.0130108137667696, 0.0060632775506347, 0.0037524079329332, 0.0106339141368156, 0.0197259909854491]","[0.18265052139759064, 0.2067677080631256, 0.19153828918933868, 0.14235638082027435, 0.1002812534570694, 0.07012781500816345, 0.04360554739832878, 0.023914800956845284, 0.010400581173598766, 0.005337416660040617, 0.0032142603304237127, 0.0025531938299536705, 0.0024832740891724825, 0.0022461400367319584, 0.004534232430160046, 0.007988606579601765]"
"[0.2018530245912643, 0.2057807705565393, 0.1765342119182671, 0.123958068621849, 0.0867838874970135, 0.0625474735486954, 0.0455350264189467, 0.0282450483023462, 0.0159234579062583, 0.008283559383949, 0.0034533054101304, 0.0031815093934567, 0.0012998347570849, 0.003357942379351, 0.0122149866778857, 0.0210478926369617]","[0.20229046046733856, 0.22177352011203766, 0.20176918804645538, 0.1459372192621231, 0.09638772159814835, 0.05880541354417801, 0.030955547466874123, 0.01397347915917635, 0.004815706051886082, 0.0023643735330551863, 0.001418371801264584, 0.001290096202865243, 0.0016322339652106166, 0.0018432436045259237, 0.004898537416011095, 0.009844870306551456]"
"[0.2033806815719643, 0.2063403698728679, 0.1786182572121894, 0.1328927416504486, 0.0998951763864617, 0.0712651504902797, 0.0442058933016673, 0.0197675979329177, 0.0065311860357193, 0.0023683486516904, 0.0003660454235319, 0.0006035068758196, 0.0003660454235319, 0.0019237620706594, 0.0104016029558002, 0.02107363414445]","[0.21112890541553497, 0.22823204100131989, 0.20597879588603973, 0.14799535274505615, 0.09258557111024857, 0.05244159325957298, 0.02489227056503296, 0.010282140225172043, 0.0031587984412908554, 0.0016107535921037197, 0.0010054875165224075, 0.0009752929909154773, 0.001352728228084743, 0.0017308968817815185, 0.005182486958801746, 0.011446909047663212]"
"[0.1937090360064435, 0.2088368065775111, 0.1924778346505456, 0.1492545988137063, 0.1103909195924393, 0.0734916059184185, 0.0395229118941666, 0.0130611733337121, 0.0012356960214218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004938556785999, 0.013080860405636]","[0.19270752370357513, 0.2193223088979721, 0.21098056435585022, 0.15987789630889893, 0.10321803390979767, 0.057628072798252106, 0.026272809132933617, 0.009388971142470837, 0.0023049579467624426, 0.0009352344204671681, 0.0004770254890900105, 0.00043198533239774406, 0.0006911485106684268, 0.0010951102012768388, 0.004232191015034914, 0.010436165146529675]"
"[0.1679696108390055, 0.2014598973414272, 0.2032083851387428, 0.1661099683104822, 0.1239091566408899, 0.0806254863590143, 0.039855968509697, 0.0108664457157071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016430636105791, 0.0043520175344543]","[0.18278442323207855, 0.21522463858127594, 0.2164914309978485, 0.17319974303245544, 0.11240977793931961, 0.0576891228556633, 0.021345755085349083, 0.005675971508026123, 0.0009101456380449235, 0.0002702385245356709, 9.96564922388643e-05, 8.902431727619842e-05, 0.00020240373851265758, 0.0005154735408723354, 0.003426656126976013, 0.009665562771260738]"
"[0.1190800126188827, 0.1664655368521148, 0.1914416426478266, 0.1747899322149532, 0.1430367549766612, 0.1028916185205741, 0.0602616733808965, 0.0264281818653525, 0.0086766736536278, 0.0025999065105557, 0.0, 0.0, 0.0, 0.0, 0.0011861872797216, 0.0031418794788326]","[0.143783301115036, 0.19482916593551636, 0.2254350185394287, 0.18072283267974854, 0.1389995515346527, 0.0683857724070549, 0.02577192150056362, 0.005925009958446026, 0.0006896558334119618, 0.00012648309348151088, 2.1198775357333943e-05, 1.4632923921453767e-05, 4.339232327765785e-05, 0.00023047742433845997, 0.003168511902913451, 0.011853099800646305]"
"[0.0716092331470849, 0.1232554260836568, 0.1664623769625716, 0.1734792235637439, 0.159637338964594, 0.1302471940145288, 0.0909059223211346, 0.0506003200682051, 0.0213086071578173, 0.0056781096367581, 0.0, 0.0, 0.0, 0.0, 0.0018681196984379, 0.0049481283814665]","[0.11061940342187881, 0.16503405570983887, 0.1978796422481537, 0.18581737577915192, 0.14799810945987701, 0.10507506877183914, 0.0570937916636467, 0.019086599349975586, 0.0034221336245536804, 0.0007101263618096709, 0.0001651323982514441, 9.850439528236166e-05, 0.00014958885731175542, 0.0003632072766777128, 0.0019051674753427505, 0.0045821163803339005]"
"[0.0463468571246693, 0.0964091074597926, 0.1467772291817799, 0.1678714485777277, 0.1674317349738499, 0.1475425852059355, 0.1124739042274759, 0.0697685711586584, 0.0324765484716734, 0.0085871195666252, 0.0, 0.0, 0.0, 0.0, 0.0011825770541754, 0.0031323169976363]","[0.07370904088020325, 0.12811636924743652, 0.17748793959617615, 0.17735004425048828, 0.15900102257728577, 0.13241998851299286, 0.09410431981086731, 0.0415860079228878, 0.010692683048546314, 0.001970894867554307, 0.0003294580092187971, 0.00013527946430258453, 0.0001156800935859792, 0.00022351040388457477, 0.0009077402064576745, 0.0018500344594940543]"
"[0.0484759791894889, 0.0931284784690964, 0.135996408254873, 0.1548918928243662, 0.1588932255824969, 0.1456090247559278, 0.1169043886616308, 0.0782855601277186, 0.0392289629461028, 0.0109099252706724, 0.0, 0.0, 0.0010153251766918, 0.0031125321997888, 0.0057776931759697, 0.0077706033651752]","[0.05129268020391464, 0.10326295346021652, 0.15436138212680817, 0.16982501745224, 0.16419290006160736, 0.14634880423545837, 0.11493483930826187, 0.06451042741537094, 0.02252132259309292, 0.005074175074696541, 0.0009127833764068782, 0.00031598994974046946, 0.0001844894140958786, 0.00025652049225755036, 0.0007087332778610289, 0.001296935835853219]"
"[0.0592914401478708, 0.0963464344473483, 0.1283088646366977, 0.1391714087329099, 0.140850256646433, 0.1315755807324877, 0.112702897168557, 0.0842580398908433, 0.0495122535983014, 0.0194056988286515, 0.0044592739579677, 0.0014528683664082, 0.002014570929381, 0.0061773960949935, 0.0109986259060152, 0.0134743899151331]","[0.056561850011348724, 0.1069604903459549, 0.15275168418884277, 0.1628517359495163, 0.15420205891132355, 0.1390337496995926, 0.11475065350532532, 0.0711996927857399, 0.028839176520705223, 0.007498576305806637, 0.0016199002275243402, 0.000585373374633491, 0.00031958031468093395, 0.00037103143404237926, 0.0008776193135417998, 0.0015768497250974178]"
"[0.0603161491238775, 0.0896087458576845, 0.1156356776690046, 0.1248985864190212, 0.126640906744609, 0.1197442508987185, 0.1090383775054726, 0.0905837452974185, 0.0641055589805306, 0.0365274811075973, 0.0193580492761013, 0.0101037213450925, 0.0057284922128162, 0.0068060339815792, 0.0099964383955891, 0.0109077851848869]","[0.07396126538515091, 0.1235075369477272, 0.15971402823925018, 0.15920063853263855, 0.14424151182174683, 0.12979164719581604, 0.1064658910036087, 0.06426862627267838, 0.025799846276640892, 0.006762525532394648, 0.001608078251592815, 0.0006244590040296316, 0.00037614486063830554, 0.0004496771434787661, 0.0011221838649362326, 0.0021059357095509768]"
"[0.0511225243215979, 0.0734727175910504, 0.0946772950083751, 0.1051142495858725, 0.1108894990258173, 0.1089388888537954, 0.1044492274933089, 0.0954825618718616, 0.0802859987073376, 0.060749801603303, 0.0450632027279471, 0.0290963520476558, 0.0158862211984708, 0.0097106150144561, 0.0084336544207363, 0.0066271905284135]","[0.07524776458740234, 0.12208779901266098, 0.15088525414466858, 0.14719565212726593, 0.1321132630109787, 0.12193004786968231, 0.10426005721092224, 0.07284826785326004, 0.040514297783374786, 0.01619458757340908, 0.006265537813305855, 0.002934033051133156, 0.0015557875158265233, 0.0011776953469961882, 0.0018339271191507578, 0.0029560960829257965]"
"[0.0423737133397727, 0.0589234934026063, 0.0717267235248502, 0.0747005749256366, 0.0813548170532472, 0.0873305244163404, 0.0932282569548692, 0.0953353415179489, 0.0941190199479789, 0.0859133413024824, 0.0762400268847014, 0.0592993598963176, 0.0380540635076888, 0.0213986727296732, 0.0127052517887311, 0.0072968188071544]","[0.06251576542854309, 0.10399229824542999, 0.1298769861459732, 0.12650591135025024, 0.11636550724506378, 0.10969196259975433, 0.10175350308418274, 0.08601375669240952, 0.06574241071939468, 0.04028968885540962, 0.02515663392841816, 0.014286118559539318, 0.006954498123377562, 0.003516508499160409, 0.003279617754742503, 0.00405883090570569]"
"[0.037584283942653, 0.0501631338918744, 0.0522603895002342, 0.0416501984888511, 0.0454961427204858, 0.0593285843909332, 0.0757883695817856, 0.0903737945983576, 0.103664927871863, 0.1054745045418922, 0.1027145958971868, 0.0927741426114126, 0.0676435193705621, 0.0409612857396325, 0.0227480448143891, 0.0113740820378862]","[0.04511590301990509, 0.07795856893062592, 0.10015828907489777, 0.09985052794218063, 0.0939139574766159, 0.0891120657324791, 0.08907224237918854, 0.08612044155597687, 0.08073427528142929, 0.06892712414264679, 0.06310055404901505, 0.047425173223018646, 0.02841389924287796, 0.01337161660194397, 0.008838064968585968, 0.007887354120612144]"
"[0.0384196278344417, 0.0476815602449945, 0.0403652277441193, 0.022001507019354, 0.0243726533175794, 0.0407998362402031, 0.0629853580575686, 0.0864695537485258, 0.1071714798713282, 0.113834867029472, 0.1172480026251296, 0.1151576957247338, 0.0882868177813854, 0.0516127898025158, 0.0272811782236247, 0.0163118447350235]","[0.04320916533470154, 0.06774222105741501, 0.08049087971448898, 0.07421957701444626, 0.06764457374811172, 0.06576123833656311, 0.06863275915384293, 0.0756499245762825, 0.08188562095165253, 0.08239090442657471, 0.08998849987983704, 0.08145566284656525, 0.058364927768707275, 0.029794255271553993, 0.018358444795012474, 0.014411387965083122]"
