real,pred
"[0.000515797045146, 0.0001947343613885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0124998855678166, 0.0635904183014978, 0.1438552640447248, 0.1986363673252321, 0.2134660976918165, 0.1973276332975695, 0.1699138023648078]","[0.0025198538787662983, 0.0015210387064144015, 0.0006731167668476701, 0.0002584010362625122, 0.00014691941032651812, 7.076333713484928e-05, 4.040040948893875e-05, 9.616666648071259e-05, 0.0005334337474778295, 0.0067513869144022465, 0.05362461134791374, 0.10961823910474777, 0.17042991518974304, 0.21951493620872498, 0.21078096330165863, 0.22341986000537872]"
"[0.0002994656467589, 0.0001130604605594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0129307950547751, 0.0651741174545904, 0.1445232987348433, 0.1965937857933615, 0.2103232055625793, 0.1970470214762717, 0.1729952498162599]","[0.002505256561562419, 0.0015162441413849592, 0.000665732950437814, 0.00025679636746644974, 0.0001455603342037648, 6.994952855166048e-05, 4.036767495563254e-05, 9.633096487959847e-05, 0.0005407162243500352, 0.006758557166904211, 0.05337095633149147, 0.10892944782972336, 0.16993464529514313, 0.21988943219184875, 0.2110002636909485, 0.2242797166109085]"
"[0.0017154973730522, 0.0006476700255436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0128258004960543, 0.0650004721256264, 0.144578125587215, 0.1971678958860857, 0.2103529100268211, 0.1960410245225454, 0.1716706039570561]","[0.0026041166856884956, 0.0015666380058974028, 0.0006906842463649809, 0.00026782750501297414, 0.0001518771459814161, 7.173915219027549e-05, 4.069809438078664e-05, 9.439506538910791e-05, 0.0005332675646059215, 0.006611760705709457, 0.05260241776704788, 0.1082196906208992, 0.16999951004981995, 0.22020602226257324, 0.2113267183303833, 0.2250126600265503]"
"[0.002909769190162, 0.001098556206102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0134005055605208, 0.0667336419865258, 0.147286319067698, 0.1991330312956905, 0.2087957421675673, 0.1920542117244136, 0.1685882228013198]","[0.0025586315896362066, 0.001518788281828165, 0.0006692770984955132, 0.0002565613540355116, 0.00014470248424913734, 6.87986976117827e-05, 3.9739064959576353e-05, 9.504774061497301e-05, 0.0005423161201179028, 0.006655069999396801, 0.0530407577753067, 0.10934619605541229, 0.1707240492105484, 0.22129487991333008, 0.2099192887544632, 0.22312593460083008]"
"[0.0018156999302947, 0.0006855005660202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0158267648061568, 0.072924247909164, 0.1540718215419997, 0.2016743907195337, 0.206137053468228, 0.1858362619785122, 0.1610282590800905]","[0.002693347865715623, 0.0015975881833583117, 0.0007056291797198355, 0.0002698135795071721, 0.00014987742179073393, 6.984426727285609e-05, 3.947409277316183e-05, 9.27452347241342e-05, 0.0005268317181617022, 0.0065158661454916, 0.052268415689468384, 0.1090879738330841, 0.17049923539161682, 0.22119829058647156, 0.21144996583461761, 0.22283507883548737]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003419769524248, 0.0193010278154975, 0.0787224452333513, 0.1584630286838577, 0.2018743486749146, 0.2049184107901924, 0.1823561304958388, 0.1540226313539225]","[0.0024383720010519028, 0.001425449620001018, 0.0006288596196100116, 0.0002419970987830311, 0.0001369327073916793, 6.603874498978257e-05, 3.953939085477032e-05, 9.734006016515195e-05, 0.000567429349757731, 0.006908878684043884, 0.05394327640533447, 0.11142100393772125, 0.17111264169216156, 0.22214257717132568, 0.20880596339702606, 0.2200237363576889]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005439070317226, 0.020865232607561, 0.0796757289572532, 0.1563823223565427, 0.1987377017962496, 0.2055260192383892, 0.1844449200823755, 0.1538241679299059]","[0.0023828025441616774, 0.001398308202624321, 0.0006190164131112397, 0.0002384796243859455, 0.00013496669998858124, 6.61545927869156e-05, 3.969834142480977e-05, 9.936020796885714e-05, 0.0005742014618590474, 0.006975037977099419, 0.054575465619564056, 0.11143020540475845, 0.17045281827449799, 0.22277557849884033, 0.20764748752117157, 0.22059042751789093]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003130850655569, 0.0191260888629556, 0.0760154288477839, 0.1517351570380612, 0.1964729224488494, 0.2073182866847468, 0.1893843521071782, 0.1596346789448676]","[0.0023539813701063395, 0.001388205448165536, 0.0006090285023674369, 0.00023321089975070208, 0.0001315884874202311, 6.502768519567326e-05, 3.9116290281526744e-05, 9.919462900143117e-05, 0.0005731215933337808, 0.006962793413549662, 0.054749079048633575, 0.11230139434337616, 0.17133809626102448, 0.2218393236398697, 0.20789901912212372, 0.21941787004470825]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0178937360886391, 0.0743759734485019, 0.151036289645615, 0.1973824971497362, 0.2086944102984242, 0.19035286379681, 0.1602642295722734]","[0.00232072826474905, 0.0013665691949427128, 0.0005990947829559445, 0.00023283153132069856, 0.00013347508502192795, 6.615125312237069e-05, 4.0126706153387204e-05, 0.00010087842383654788, 0.000591854564845562, 0.007107248064130545, 0.05503569915890694, 0.11221378296613693, 0.17212064564228058, 0.2224576771259308, 0.20711204409599304, 0.2185012251138687]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0187816787714594, 0.0764415156614471, 0.1535508773540504, 0.1977570188513453, 0.2065886870116453, 0.1878129706470978, 0.1590672517029545]","[0.0024148994125425816, 0.001423852052539587, 0.0006249347352422774, 0.00023671024246141315, 0.00013187316653784364, 6.409344496205449e-05, 3.8249178032856435e-05, 9.678504284238443e-05, 0.0005638841539621353, 0.006853378377854824, 0.05435376614332199, 0.11202024668455124, 0.17211925983428955, 0.22269001603126526, 0.20805399119853973, 0.21831409633159637]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0182675651452006, 0.07577234760946, 0.1535890593534508, 0.1987429488089062, 0.2073433022222306, 0.1878041173675235, 0.1584806594932282]","[0.002441937103867531, 0.0014395755715668201, 0.0006310400785878301, 0.0002396373456576839, 0.00013242641580291092, 6.422487058443949e-05, 3.8245598261710256e-05, 9.631709690438583e-05, 0.0005641395691782236, 0.006843443959951401, 0.054096926003694534, 0.11191364377737045, 0.17166554927825928, 0.223504438996315, 0.2080397605895996, 0.21828874945640564]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0171151287178951, 0.0738677425071208, 0.1524808526077115, 0.2001072566334482, 0.2101453051634535, 0.1893206802607693, 0.1569630341096014]","[0.0023945402354002, 0.0014181784354150295, 0.0006188552943058312, 0.00023602225701324642, 0.00012878785491921008, 6.298763037193567e-05, 3.767380985664204e-05, 9.688921272754669e-05, 0.0005588977946899831, 0.006732403766363859, 0.05382133647799492, 0.11195936053991318, 0.16969574987888336, 0.22433756291866302, 0.2086036652326584, 0.21929706633090973]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002424854737897, 0.0175766625160005, 0.0756393349095355, 0.1549539141866293, 0.2014514489651429, 0.2095871655771955, 0.1873226255164482, 0.1532263628552582]","[0.00235589942894876, 0.0013610974419862032, 0.0005950707127340138, 0.00023189951025415212, 0.00013104472600389272, 6.520497845485806e-05, 3.911144085577689e-05, 9.89501058938913e-05, 0.0005798591300845146, 0.006941643077880144, 0.054566625505685806, 0.11221925914287567, 0.17142003774642944, 0.2230406254529953, 0.20822173357009888, 0.21813200414180756]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017508930197192, 0.0223163194027801, 0.0822111011074659, 0.1587188134399168, 0.200100502988279, 0.2034951200422905, 0.181066540118663, 0.1503407098808851]","[0.002396252239122987, 0.0014031887985765934, 0.000608765403740108, 0.00023369109840132296, 0.00012832331412937492, 6.380533159244806e-05, 3.75637027900666e-05, 9.68135500443168e-05, 0.000565107970032841, 0.006744947284460068, 0.054256804287433624, 0.1129322201013565, 0.17249584197998047, 0.2230653166770935, 0.20852728188037872, 0.2164440006017685]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028370363621902, 0.0251549694462435, 0.0850268491749692, 0.1594024649662066, 0.1996593732108, 0.2016755388271563, 0.178181906089158, 0.1480618619232759]","[0.002181743271648884, 0.001274354406632483, 0.0005532653885893524, 0.00021923835447523743, 0.0001255889656022191, 6.462491728598252e-05, 4.013379293610342e-05, 0.00010339014261262491, 0.0006080837338231504, 0.007200566586107016, 0.05553305894136429, 0.11238966137170792, 0.17283275723457336, 0.222625732421875, 0.20823100209236145, 0.21601684391498566]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019500211099571, 0.0236544074371155, 0.0834430594327987, 0.1589725222995138, 0.2002254204224132, 0.2032461110322618, 0.179551317295706, 0.1489571409702336]","[0.002013411372900009, 0.001163449720479548, 0.000505469914060086, 0.00020399646018631756, 0.00011968933540629223, 6.330983160296455e-05, 4.103063838556409e-05, 0.00010729076893767342, 0.0006398921832442284, 0.007469808682799339, 0.05659428983926773, 0.11271577328443527, 0.17396698892116547, 0.22212915122509003, 0.20720930397510529, 0.2150571197271347]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003520386021133, 0.0192165257140043, 0.0780874413235256, 0.1566291639243301, 0.2005253800838295, 0.2055654066774507, 0.1841681385111185, 0.1554559051636277]","[0.0019873559940606356, 0.0011482711415737867, 0.0004966036067344248, 0.00020222834427841008, 0.00012132433766964823, 6.482768367277458e-05, 4.2347142880316824e-05, 0.00011059956887038425, 0.0006564686191268265, 0.007596013601869345, 0.05718718841671944, 0.11323225498199463, 0.17401181161403656, 0.22250443696975708, 0.20620839297771454, 0.2144298553466797]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012848328151844, 0.019424632791163, 0.075822298610545, 0.1530247994259424, 0.1980471996889688, 0.2052151091641309, 0.1868477900572917, 0.1603333374467735]","[0.001976213650777936, 0.0011286187218502164, 0.00049072434194386, 0.00019768734637182206, 0.00011800826177932322, 6.338129605865106e-05, 4.177111986791715e-05, 0.00011100587289547548, 0.0006580566405318677, 0.00762995146214962, 0.05753551423549652, 0.11377342790365219, 0.17459648847579956, 0.22266125679016113, 0.2055307924747467, 0.21348720788955688]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029154989711304, 0.0233383879647745, 0.0793503544268311, 0.1531904342912547, 0.1965767981817107, 0.2039038156519214, 0.1846070448511356, 0.1561176656612415]","[0.002041772473603487, 0.0011670434614643455, 0.0005058626411482692, 0.00020380916248541325, 0.00012200191849842668, 6.448231579270214e-05, 4.1758768929867074e-05, 0.00010927809489658102, 0.0006451289518736303, 0.007502137683331966, 0.05651906877756119, 0.1133754700422287, 0.17456074059009552, 0.22259198129177094, 0.20668227970600128, 0.2138672024011612]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026486989491162, 0.0241923008461186, 0.0814549139316252, 0.1547875353214866, 0.1970840113290941, 0.2027754669856679, 0.1823118818343904, 0.1547451908025008]","[0.0021102651953697205, 0.0012091596145182848, 0.0005272856797091663, 0.00020681567548308522, 0.0001211588823935017, 6.315478822216392e-05, 4.019250627607107e-05, 0.0001060611248249188, 0.0006268626893870533, 0.007367983926087618, 0.05630587041378021, 0.11365126073360443, 0.17473655939102173, 0.22321093082427979, 0.20646865665912628, 0.21324779093265533]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009016239233405, 0.0204944496203738, 0.0778574297483842, 0.1528267469524776, 0.1964601710170342, 0.2034469908186739, 0.1859081939089592, 0.1621043940107562]","[0.0020349661353975534, 0.0011558420956134796, 0.0005050181644037366, 0.00020186898473184556, 0.00012023859744658694, 6.375984230544418e-05, 4.1236467950511724e-05, 0.00010806741920532659, 0.0006430123466998339, 0.007500010542571545, 0.05644838884472847, 0.11393412202596664, 0.1748379021883011, 0.2227698713541031, 0.20696879923343658, 0.21266694366931915]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017751061426045, 0.0748042983699078, 0.1512262206441996, 0.1957915542899805, 0.2047035571591734, 0.1895670308210053, 0.1661562772896882]","[0.0020521266851574183, 0.0011746861273422837, 0.0005120987189002335, 0.00020000404038000852, 0.0001168002636404708, 6.13369993516244e-05, 3.9784794353181496e-05, 0.00010663067951099947, 0.0006306453724391758, 0.007403493393212557, 0.05658743157982826, 0.11490213871002197, 0.17378592491149902, 0.22341980040073395, 0.20631517469882965, 0.21269193291664124]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010342316357549, 0.0206957560226589, 0.0792398291897829, 0.1545292428626728, 0.1960271026802905, 0.2027988770154913, 0.1858801047162664, 0.159794855877082]","[0.0020546962041407824, 0.001172696123830974, 0.0005092358915135264, 0.00020104112627450377, 0.00011801884102169424, 6.207186379469931e-05, 3.979443499702029e-05, 0.00010585821291897446, 0.000627335743047297, 0.0073449937626719475, 0.05623370781540871, 0.11422634869813919, 0.17418259382247925, 0.2230807989835739, 0.20646589994430542, 0.21357494592666626]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017384777441662, 0.0237924343613287, 0.0852945375762484, 0.1600825641375863, 0.1971574284368007, 0.1991779045914916, 0.1798391544710568, 0.152917498681321]","[0.0020267937798053026, 0.0011617605341598392, 0.0005055814981460571, 0.0002013281628023833, 0.0001188748428830877, 6.259272049646825e-05, 4.020902997581288e-05, 0.00010616404324537143, 0.0006308138254098594, 0.007387899793684483, 0.05637574940919876, 0.11397481709718704, 0.1748354285955429, 0.2231401950120926, 0.20637191832065582, 0.21305987238883972]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022643632972427, 0.0269266888955568, 0.0895251624095842, 0.1630393032520929, 0.1970802340423369, 0.1970781282501233, 0.1758495025404316, 0.1482366173126314]","[0.002058622660115361, 0.0011746385134756565, 0.0005136712570674717, 0.00020274874987080693, 0.00011900425306521356, 6.233126623556018e-05, 4.016073944512755e-05, 0.00010690774070098996, 0.0006296330830082297, 0.007384707685559988, 0.056685976684093475, 0.11470314860343933, 0.17458485066890717, 0.2233227640390396, 0.20555885136127472, 0.21285194158554077]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027397078253748, 0.0291263946945488, 0.0910991085506791, 0.1634177299911676, 0.1968803661078199, 0.1972041205967742, 0.174282403115641, 0.1452501691179944]","[0.0018229049164801836, 0.0010419100290164351, 0.00045272623538039625, 0.00018443504814058542, 0.00011371993605280295, 6.251122977118939e-05, 4.237853136146441e-05, 0.00011446766438893974, 0.0006872701924294233, 0.007914325222373009, 0.05855371430516243, 0.11568479239940643, 0.1756371557712555, 0.22261059284210205, 0.20421643555164337, 0.21086068451404572]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0052601763862133, 0.0341526629781637, 0.0944529072111881, 0.1622253467377982, 0.1941375785280009, 0.1942159848113725, 0.1717217004740168, 0.1438336428732461]","[0.0017883047694340348, 0.0010303591843694448, 0.0004490661667659879, 0.00018073825049214065, 0.00010899790504481643, 6.004758324706927e-05, 4.132409594603814e-05, 0.00011602678569033742, 0.0006818632245995104, 0.007928754203021526, 0.058883972465991974, 0.11679559201002121, 0.17548450827598572, 0.22373493015766144, 0.20306667685508728, 0.20964881777763367]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0085359174128783, 0.0399024316390311, 0.0976495804377684, 0.1601670718195056, 0.1911270730977196, 0.1904948233200173, 0.1687050395073382, 0.1434180627657412]","[0.0016638211673125625, 0.0009639878408052027, 0.00041611320921219885, 0.00017214941908605397, 0.00010818000737344846, 6.181358912726864e-05, 4.351552342996001e-05, 0.00012056779087288305, 0.0007160737295635045, 0.008251060731709003, 0.059814225882291794, 0.11608871817588806, 0.17663712799549103, 0.22353558242321014, 0.20210988819599152, 0.20929718017578125]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0100527645489183, 0.0422638900222102, 0.098534828544865, 0.1592312344500549, 0.1905699809135093, 0.1894849267300808, 0.1672249754718238, 0.1426373993185373]","[0.0016001032199710608, 0.0009267542627640069, 0.0003987794916611165, 0.00016521220095455647, 0.00010425866639707237, 5.988178963889368e-05, 4.316234480938874e-05, 0.000121921650134027, 0.000730041298083961, 0.008366872556507587, 0.06005582585930824, 0.11657321453094482, 0.1761331409215927, 0.22257524728775024, 0.20221708714962006, 0.20992837846279144]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010248131858658, 0.0121615652518304, 0.0440983393310114, 0.1003267903505405, 0.1605617281186162, 0.1903791607806653, 0.1876159671158118, 0.1646523817082404, 0.1391792541574178]","[0.001553050009533763, 0.0008910968317650259, 0.0003857969131786376, 0.00015975168207660317, 0.0001027112448355183, 5.9548143326537684e-05, 4.394155985210091e-05, 0.0001247823820449412, 0.0007427743985317647, 0.008435693569481373, 0.06028781831264496, 0.11732526868581772, 0.17582391202449799, 0.22289437055587769, 0.2023145705461502, 0.20885500311851501]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016433624054542, 0.0153091967629881, 0.0509081451410662, 0.107910197175899, 0.1634241062327941, 0.1877826971730915, 0.1826059069553412, 0.1586470988677277, 0.1317692892856375]","[0.0005149502540007234, 0.00027434813091531396, 0.00010450516128912568, 5.489710019901395e-05, 3.388711411389522e-05, 2.4549535737605765e-05, 3.6564051697496325e-05, 0.0001869521802291274, 0.0018440515268594027, 0.016320986673235893, 0.07216776907444, 0.1524813324213028, 0.20705978572368622, 0.2047017365694046, 0.18650992214679718, 0.1576838344335556]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027957037016462, 0.0210124512385602, 0.0625762632388731, 0.1190096469672114, 0.167957587781311, 0.1855366975174629, 0.1752346022602354, 0.14706417674338, 0.1188128705513196]","[0.0004566465213429183, 0.00024518847931176424, 9.599017357686535e-05, 5.130546196596697e-05, 3.303321136627346e-05, 2.591071097413078e-05, 4.343140244600363e-05, 0.00023807308753021061, 0.002318166894838214, 0.018994569778442383, 0.07739074528217316, 0.15733417868614197, 0.20953786373138428, 0.20219820737838745, 0.18180866539478302, 0.14922796189785004]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026153290423966, 0.0141117823510094, 0.0406698261895548, 0.0818001614958856, 0.1302250729547426, 0.1704996906173851, 0.1776474221387771, 0.1581569326879692, 0.1260166956040441, 0.098257086918235]","[0.0003503246116451919, 0.00019155140034854412, 7.85486918175593e-05, 4.446338425623253e-05, 3.229280991945416e-05, 2.944264269899577e-05, 6.049626608728431e-05, 0.00037661538226529956, 0.0035146388690918684, 0.024499937891960144, 0.08748883754014969, 0.1634208709001541, 0.2109326273202896, 0.19721701741218567, 0.17262667417526245, 0.13913564383983612]"
